FIPS,State,County,Child_Mortality_Rate,Infant_Mortality_Rate,pct_Diabetic,HIV_Prevalence_Rate,pct_Food_Insecure,pct_Limited_Access_to_healthy_foods,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,pct_Insufficient_Sleep,Household_Income,pct_Homeowners,pct_African_American,pct_American_Indian_Alaskan_Native,pct_Asian,pct_Native_Hawaiian_Other_Pacific_Islander,pct_Hispanic,pct_Non_Hispanic_White,level_0,pct_Fair_Poor,Physically_Unhealthy_Days,Mentally_Unhealthy_Days,pct_LBW,pct_Smokers,pct_Obese,Food_Environment_Index,pct_Physically_Inactive,pct_access_excercise,pct_Excessive_Drinking,pct_Alcohol_Impaired,Chlamydia_Rate,Teen_Birth_Rate,pct_Uninsured,PCP_Rate,Dentist_Rate,MHP_Rate,Preventable_Hosp._Rate,pct_Screened,pct_Vaccinated,Graduation_Rate,pct_Some_College,pct_Unemployed,pct_Children_in_Poverty,Income_Ratio,Violent_Crime_Rate,Injury_Death_Rate,Average_Daily_PM2.5,Presence_of_violation,pct_Severe_Housing_Problems,Case_Rate,Death_Rate
22041,Louisiana,Franklin,106.08544701,10.632911392,13.3,252.1,21.5,5.6792272952,18.51183033928003,22.32173998,36.985663714,32485,68.013644713,31.525172754,0.315893386,0.4047384008,0.0493583416,1.5597235933,65.291214215,945,22.506417112,4.6351127656,4.7131951102,12.145345943,24.22846737,38.1,6.3,36.4,38.821206722,15.54386468,43.47826087,636.9,55.087639426,15.013816395,39.35071,19.74334,177.69003,8240.0,32.0,25.0,76.0,36.967023735,7.5058211204,40.7,5.923974788,120.49705033,85.284084225,9.3,No,12.583668005,480.4,139.1
22043,Louisiana,Grant,73.202614379,7.636473050348833,11.8,232.4,13.3,7.2656668266,18.51183033928003,23.770212711,34.678243788,44298,66.744601843,15.172815186,1.168517192,0.5462034384,0.0447707736,5.2023638968,76.553545845,946,17.193828637,3.7824119534,3.9795917727,9.1842555619,19.303787935,36.6,7.7,28.7,69.501098211,19.437374782,50.0,577.4,54.027978775,11.806622028,8.942540000000001,13.431230000000001,49.24785,4289.0,35.0,40.0,84.0,39.234449761,6.313347173,26.0,4.865573971,55.149593272,72.673114536,9.5,Yes,10.771369006,448.5,197.6
22045,Louisiana,Iberia,64.381550823,7.5626907258,12.8,195.5,17.6,8.1160011011,17.307972599,23.701193996,37.279071629,40964,67.130961393,31.949678564,0.5929949014,2.8416648193,0.0595765906,4.2867435159,58.878297495,947,20.707490807,4.2366348668,4.1978938596,11.544693492,20.171374413,40.0,6.8,30.0,69.119333697,18.448608347,48.717948718,846.1,46.408209806,12.67104543,46.40181,58.19109,193.97029,4382.0,37.0,42.0,81.3,40.645268585,7.2690286489,34.5,4.9494960326,195.71942673,81.395317183,9.4,No,13.114442968,498.4,199.4
22047,Louisiana,Iberville,78.01971771,7.5894470546,13.4,997.6,17.6,3.6477142573,16.154762626,25.409786644,38.206993711,44410,75.794291869,48.184818482,0.2876434432,0.4238956006,0.02119478,2.6977927151,47.58530899,948,21.439696168,4.1065466096,4.1888226166,12.361952262,21.379410787,38.8,7.2,27.8,48.515889418,17.481118282,32.203389831,598.3,41.761926536,10.572144412,27.339,36.333909999999996,251.30953,4910.0,40.0,41.0,86.2,47.120879121,6.1518879932,31.0,5.7966862065,1096.2663611,76.627890139,9.5,Yes,15.28150134,550.1,218.5
22049,Louisiana,Jackson,69.19972578471497,7.636473050348833,13.5,165.3,17.8,11.395866032,18.51183033928003,18.72375331,39.114676341,38893,70.606763926,28.568723968,0.3660229711,0.2839833396,0.0126214818,1.6912785561,67.600656317,949,21.730820372,4.2644701757,4.4673519641,10.992616899,20.890926424,35.1,6.5,32.4,23.024456188,15.456168756,21.428571429,611.7,44.451551007,12.739656912,12.65182,12.621480000000002,126.21481999999999,8066.0,38.0,39.0,80.7,36.648568608,4.540262707,41.4,5.9528952686,143.6834543,75.359843252,9.5,Yes,12.5,459.2,208.0
22051,Louisiana,Jefferson,60.458068011,6.7274250463,12.5,481.2,12.7,4.7449189796,33.998204041,9.9388808033,37.492589534,51461,61.857618523,26.494410481,0.6388997713,4.2782368644,0.0646871783,14.937499431,52.543982726,950,17.571633792,3.7872343189,4.0873954581,9.6815474726,17.268054775,35.4,8.0,26.4,98.374993064,18.690281171,29.850746269,680.3,32.568208204,14.025235795,90.94595,83.36446000000001,242.80469,4622.0,40.0,41.0,71.8,58.305903006,4.5282441758,27.2,4.9006246451,434.28797092,89.262925597,8.0,No,18.408137771,485.5,181.9
22053,Louisiana,Jefferson Davis,58.528170533,6.512536633,13.0,250.4,14.1,3.4906959197,20.142268019,21.795098827,33.397935574,43317,71.447310888,16.319852591,0.7148076373,0.3589922801,0.0254153827,2.4176382756,78.361978588,951,20.644272356,4.4330659778,4.6071347177,10.088728229,20.493351918,39.3,7.9,30.1,43.432297272,18.387138792,26.666666667,496.2,42.873367405,12.740145427,44.56754,22.23846,209.67691000000002,6877.0,36.0,47.0,92.5,44.723353923,4.8541560056,24.4,6.1432797428,346.3424839,87.838224904,9.0,No,15.708154506,490.9,223.8
22055,Louisiana,Lafayette,53.275341814,6.2992125984,10.2,353.4,14.5,6.9880855781,16.298770272,11.38914012,36.47926756,52827,65.546349677,26.119553787,0.3971379673,1.9428005856,0.0602099099,4.787100233,65.488586923,952,17.488765908,4.0492947654,4.1721053868,8.8894549159,20.857591725,32.6,7.5,26.2,85.336089323,19.664551196,40.714285714,573.1,30.002272899,11.828997607,103.97766,65.57107,341.87682,4844.0,44.0,45.0,76.8,63.816292437,4.9037118251,22.6,5.5761038708,506.46661162,64.176333717,9.4,Yes,15.287375695,504.8,182.1
22057,Louisiana,Lafourche,71.43630263,7.0921985816,11.9,168.3,11.8,9.1307633123,17.962691828,22.371299231,31.384364001,53081,75.13346057,13.420234491,2.9981915348,0.9763680328,0.0721354114,4.4957633146,76.662670433,953,17.440110165,3.8504923993,4.1708903928,9.0318166268,18.937414983,41.8,7.8,31.3,62.392283893,20.179396537,34.166666667,455.6,30.707070707,15.748088648,48.82763,44.70364,143.25483,5853.0,41.0,42.0,94.0,44.120971199,5.2422538581,21.9,5.0168266899,279.06976744,91.184108262,9.3,No,12.039898848,486.9,196.5
22059,Louisiana,La Salle,69.19972578471497,7.636473050348833,13.0,319.8,14.3,6.0434966947,18.51183033928003,30.62581948,36.416683056,44125,73.94924663,11.933302083,1.3527087658,0.2946494341,0.0334828902,2.9732806536,82.588897074,954,21.237876792,4.4819733097,4.6076540665,8.5899513776,21.388503882,30.6,7.6,31.9,55.822699799,16.807051446,29.411764706,347.3,46.02917342,11.897302002,59.79272,20.08973,80.35894,10266.0,39.0,35.0,96.1,38.145896657,4.7148412184,23.4,5.7787169184,245.8988783,96.547100235,9.1,Yes,7.4774774775,461.2,175.8
22061,Louisiana,Lincoln,57.162158651,5.0352467271,10.0,206.2,22.0,17.689068565,18.51183033928003,12.646678892,37.235036872,39941,54.490500864,40.407171582,0.4775469169,1.7489108579,0.1110087131,3.1124329759,53.294654826,955,21.959888243,4.5527002117,4.3270867394,10.433705081,23.242444457,35.2,5.1,28.6,47.412003852,16.867823516,25.925925926,1052.9,20.213426684,13.658060317,64.92826000000001,35.60657,423.08981,5892.0,45.0,44.0,95.7,64.086775294,5.1905508905,28.3,7.8915123871,401.93104059,52.875859233,9.6,Yes,19.569015725,408.0,188.9
22063,Louisiana,Livingston,63.782142387,8.3597801687,11.4,195.7,9.7,5.1021244349,39.889079523,20.671812823,35.605623529,61297,80.302003082,6.3619527158,0.4630031542,0.7118673496,0.0484706427,3.6844922881,87.747779032,956,17.051274707,3.78656183,4.3494547949,8.3333333333,19.810251503,33.1,8.5,30.8,65.744458157,19.791389146,30.434782609,323.7,34.555387349,10.205422092,17.83956,30.384580000000003,107.06947999999998,5139.0,36.0,42.0,86.6,53.840989491,4.2003371897,14.7,4.6500142968,355.07368144,95.195332659,9.7,No,12.717916404,481.7,177.7
22065,Louisiana,Madison,133.35704125,7.636473050348833,13.8,325.8,28.4,5.1083007475,18.51183033928003,25.52074472,42.446933216,29507,56.150257795,62.486744433,0.3181336161,0.2827854366,0.0,2.0767055497,33.898904206,957,31.941965363,5.5194011016,5.1847096506,14.817880795,28.715400243,39.6,5.1,33.5,85.189779211,13.564970891,25.806451613,1215.9,69.683620344,10.874200426,43.372659999999996,17.67409,1086.95652,8149.0,35.0,12.0,40.4,33.987322668,8.1088150667,52.2,5.6646870717,585.14757766,80.856041839,9.6,Yes,18.349753695,433.6,177.0
22067,Louisiana,Morehouse,118.02659533,10.097087379,14.6,280.6,23.1,15.125353244,21.765014659,28.862959736,39.713186163,32988,66.031557011,47.365547366,0.2223002223,0.5031005031,0.0663000663,1.3455013455,49.467649468,958,26.280925517,4.9372909898,4.8133511893,13.959889894,23.19632189,41.0,5.2,32.8,73.909003181,14.849194358,46.428571429,928.2,58.583348127,11.511969558,34.52112,39.000040000000006,393.90038999999996,7397.0,32.0,35.0,69.2,39.088166276,7.9942418426,40.3,5.3955788249,571.00720377,95.509535793,9.8,Yes,14.600287219,517.0,192.6
22069,Louisiana,Natchitoches,113.8952164,14.825174825,13.0,338.0,21.8,13.884901112,18.51183033928003,17.483536337,38.348614948,33439,50.003436662,41.062504805,1.0968452884,0.6919351119,0.0410035622,2.2936367597,52.991978678,959,23.356434261,4.4868657303,4.5901596727,11.596180082,23.846132802,34.6,5.5,28.4,69.051711065,16.34783496,22.5,844.8,29.740625238,13.796455302,63.83739,28.18995,461.29007,6375.0,37.0,41.0,79.5,58.533639328,5.9696048632,36.5,6.6833926231,638.06070545,72.572649311,9.6,Yes,19.47423037,449.6,182.4
22071,Louisiana,Orleans,76.11143219,6.9041540961,11.4,1426.5,22.8,8.8524390741,34.485577365,13.158738246,40.516213177,37407,47.058975435,59.019252871,0.3371540738,3.0371835684,0.0559380816,5.6761897013,30.747129359,960,20.971830674,4.0274080526,4.2780274385,12.066820686,20.329220872,30.7,5.8,24.0,93.995561747,20.442731209,32.142857143,1188.9,29.848459702,11.619821402,93.99865,71.70245,509.29080999999996,5041.0,38.0,36.0,72.8,69.793439039,5.1269049675,38.9,7.4977876106,1025.4729887,109.57764348,9.0,No,26.991641635,457.8,182.2
22073,Louisiana,Ouachita,85.067770657,8.3210650963,12.8,463.1,18.9,13.829474019,15.331609947,15.286810778,39.988077564,41301,59.349636437,37.156292903,0.3105072045,1.0412256053,0.0461911544,2.3101992635,58.092433632,961,20.282340762,4.2267412152,4.3987093931,12.187717412,22.963130476,37.5,6.1,30.7,74.915430653,15.230577183,31.578947368,955.0,42.513624506,11.190977721,84.72255,60.94666,527.99056,6751.0,40.0,42.0,83.262715736,53.596772626,5.2589293265,37.6,6.3294368425,1378.4361617,78.628112043,9.5,Yes,15.791298319,474.1,195.9
22075,Louisiana,Plaquemines,44.523597507,7.636473050348833,13.6,230.7,12.8,11.897779453,27.024336126,14.558424778,35.690927914,56199,69.026144537,20.55422306,1.8374164811,4.1930786363,0.2184341271,7.4096282337,63.585746102,962,16.759584722,3.816227984,3.9676283576,9.1738712776,20.711094611,34.9,7.3,28.5,44.983074386,23.235401514,64.705882353,353.3,21.332335329,13.563172972,17.04739,25.69813,94.22649,4555.0,45.0,33.0,90.8,57.126623377,4.6211449404,19.0,5.5588933205,148.40569878,68.198867899,8.9,Yes,14.451538015,462.8,190.6
22077,Louisiana,Pointe Coupee,104.13051024,13.164556962,12.5,283.9,15.9,5.9867185277,19.496685563,38.850533717,35.27232084,45675,76.176971072,35.440991557,0.2649541944,0.3278246812,0.0044907491,2.8201904078,60.063768637,963,18.627763467,3.9511262232,4.1493282538,11.607601438,18.430719951,33.4,7.3,30.2,33.830365757,16.724865123,48.837209302,498.9,42.735042735,11.531764309,36.10271,31.435239999999997,125.74096999999999,4170.0,40.0,30.0,69.8,46.146085553,5.5945458191,27.6,5.6830656759,513.18944844,106.64706989,9.3,No,11.00286533,472.2,177.0
22079,Louisiana,Rapides,64.159175139,5.9571088165,12.8,415.2,16.8,15.691908972,19.433991313,19.758770249,37.109997134,42238,61.288307795,31.749817696,0.8948104035,1.5518655809,0.0425376762,3.1743740885,61.055238211,964,20.91947313,4.26783594,4.2827423842,11.025479711,19.496109172,38.0,6.3,29.9,72.847667024,15.807131933,24.731182796,791.6,43.138905982,12.385819521,79.29076,50.89329,483.10647,5216.0,40.0,42.0,77.6,51.450372434,5.6178579033,26.0,5.2269306472,1013.9382767,86.480079344,9.3,No,15.783953854,491.6,187.5
22081,Louisiana,Red River,69.19972578471497,7.636473050348833,13.6,225.1,17.5,9.1709806408,18.51183033928003,34.361449726,37.408631975,35662,74.570243035,39.339268978,0.5857544517,0.2577319588,0.011715089,2.3195876289,56.712746017,965,22.701163793,4.4553099225,4.5753284048,11.377245509,21.780351061,34.3,6.7,32.2,53.217467825,16.067846965,40.0,814.6,59.925093633,11.525764317,23.39181,23.43018,93.72071000000001,11576.0,34.0,25.0,84.1,42.206110823,5.2304505438,34.8,6.1016082413,507.64349582,87.877526479,9.4,Yes,11.935953421,441.1,234.7
22083,Louisiana,Richland,99.147332937,11.000523834,15.0,265.4,18.9,6.4191576315,18.51183033928003,26.239469687,38.118981282,36432,63.36,35.774827299,0.3576502866,0.2890598207,0.034295233,2.2046935476,60.496790946,966,23.397279826,4.5462999711,4.4720767783,12.950391645,22.055377806,36.9,6.7,31.9,43.599517491,15.644608351,17.391304348,799.1,43.080939948,12.508459977,73.42144,39.19455,602.61624,11603.0,43.0,23.0,78.4,40.034796056,6.1095169775,44.4,5.8110475383,484.94983278,71.871873816,9.6,Yes,8.0052493438,482.2,183.6
22085,Louisiana,Sabine,77.439339184,7.636473050348833,13.8,85.3,13.8,12.101744112,18.51183033928003,32.454887706,34.989924238,40021,74.155221278,16.458489466,9.0390540428,0.462153385,0.0457989841,3.9595303522,67.794987093,967,20.145067641,4.277055767,4.4182226388,10.812133072,20.096913117,39.8,7.1,34.9,26.224569802,16.817106064,26.470588235,372.1,46.773238603,15.06147005,16.68265,12.490630000000001,129.06986,7034.0,33.0,36.0,93.3,45.133552872,5.498750284,28.7,5.6048042119,112.16324065,103.63553455,9.4,Yes,10.032715376,457.6,182.2
22087,Louisiana,St. Bernard,48.964602673,7.0376072135,13.3,447.8,13.9,19.183185998,34.232108261,16.645886508,38.026606457,44553,67.649246163,22.605082031,0.8484481191,2.3159170599,0.0562746201,10.003895935,62.616336955,968,20.75815635,4.3007501412,4.8055337714,10.053262317,22.01852635,40.6,6.5,32.4,51.282837006,17.478497801,30.0,583.6,38.139737042,11.497921615,19.69883,30.30172,385.26471,6781.0,29.0,35.0,91.0,52.061170213,5.2266776198,28.7,4.9275944845,238.70472981,91.922784861,9.0,No,15.503609488,495.5,206.3
22089,Louisiana,St. Charles,47.33951903,6.1135371179,11.3,250.7,11.3,18.259066134,21.453269731,11.380756766,34.555316133,65335,80.348745046,25.943619784,0.4379229938,1.1791692734,0.0492900339,6.1555669302,65.030616694,969,17.153920184,3.8571293616,4.0308639003,9.7517730496,17.736000961,33.8,7.0,25.1,80.695339144,19.992589078,40.476190476,515.0,23.757079924,8.4703658108,32.122139999999995,41.70695,132.70394000000002,4494.0,41.0,38.0,81.6,61.96777055,4.496609699,16.7,4.8490040611,332.6332196,75.422784503,9.0,No,12.537394615,476.2,187.5
22091,Louisiana,St. Helena,108.49517196,7.636473050348833,14.9,213.6,20.9,3.4681936954,18.51183033928003,44.025828486,39.871541654,36723,82.781954887,52.204959954,0.5017851973,0.1061468687,0.0675480073,1.794847052,44.157097366,970,25.124504479,4.6942343554,4.6587804637,10.434782609,23.953709621,36.8,6.6,31.2,11.800410604,14.745159251,46.428571429,350.1,41.92472606,13.805351646,19.02588,9.64972,86.84743999999999,9106.0,30.0,34.0,73.9,35.843257779,6.5663474692,36.6,6.0001488206,340.30380746,126.56793109,8.8,No,14.16464891,435.2,188.4
22093,Louisiana,St. James,89.503256924,15.9137577,13.8,401.1,17.5,9.6495940689,18.51183033928003,25.761789321,37.716098812,53045,77.443895017,48.701268311,0.2667665091,0.3884494782,0.0187204568,1.6614405391,48.383020546,971,18.915815409,3.7954575359,4.1311854932,12.433581296,18.773473672,37.6,6.7,34.7,31.838747625,16.924443709,30.769230769,732.6,28.637607917,9.6033168983,27.833190000000002,28.08069,88.92217,5137.0,39.0,38.0,85.1,51.261983956,6.5779826123,23.9,5.3043608422,580.37187809,71.374940907,9.5,No,11.362209667,508.0,178.2
22095,Louisiana,St. John the Baptist,64.192209817,7.8243311459,12.4,421.0,17.7,12.942100998,24.483924773,19.468951889,39.690361758,55941,76.052136697,56.218779494,0.4926221772,0.9967542184,0.1933657144,6.3971823853,34.870283833,972,19.704575266,3.9088753878,3.9653272796,11.62962963,19.275714273,39.3,6.4,31.8,79.781813431,16.499078327,22.448979592,822.9,29.73727264,10.836312804,27.50338,34.52959,301.55844,4201.0,38.0,34.0,80.7,50.302210194,6.0826032541,27.5,4.7470610016,144.64411761,84.783047057,9.2,Yes,15.264187867,465.5,189.0
22097,Louisiana,St. Landry,94.76584022,8.6225956224,14.0,402.4,20.7,8.8503918301,13.135478529,24.931481118,38.282753973,35693,69.760724719,41.244595614,0.3868402458,0.4862450148,0.0227553086,2.1869049187,54.613938225,973,22.687800097,4.733783135,4.7449520315,10.909293515,21.39122084,37.2,6.2,31.0,53.333972944,15.416524178,40.384615385,627.3,53.210066769,11.982682503,70.33606,31.13884,249.11075,5854.0,44.0,44.0,69.1,39.796489443,6.7064825184,35.7,6.375529529,673.85615131,90.585122529,9.5,Yes,14.991037966,527.4,212.9
22099,Louisiana,St. Martin,89.970197372,9.3549015786,12.4,242.0,15.1,1.6648619939,9.2585162919,21.395694651,38.226502416,44574,79.758168253,30.060364402,0.6737922505,0.9525391815,0.0295360987,3.042218161,64.281626701,974,19.779045812,3.9978062611,4.2538101645,9.6918007366,20.101655052,35.6,7.8,34.3,59.712423313,18.881085064,40.0,607.4,41.847779766,12.220298494,16.66451,16.61406,44.30415,4822.0,40.0,40.0,83.7,48.886182938,6.0810211861,29.3,5.1981360771,263.32462184,86.109205857,9.6,Yes,12.332721071,515.6,199.4
22101,Louisiana,St. Mary,60.661800677,5.8567919894,12.9,193.2,18.0,14.707355942,19.246067387,18.354170715,37.214913491,38413,62.475039936,31.344044887,2.2404017813,1.7440605811,0.0843583858,7.1900810233,56.149333961,975,23.967834284,4.499534011,4.5898922411,9.5464034921,20.967526642,37.3,6.1,31.7,89.141811528,16.738860547,26.0,611.6,44.766293614,13.693893077,49.91074,41.19828,105.93844,5464.0,37.0,41.0,88.2,34.256472005,7.9617834395,30.4,4.3027649262,516.95733682,84.164505429,9.0,Yes,15.059055118,503.1,201.8
22103,Louisiana,St. Tammany,44.637006945,6.05999394,10.0,203.1,9.3,6.6506407986,28.157264903,14.091719114,35.926998725,67926,78.168204657,11.973767882,0.5719257043,1.5445115029,0.0495460876,5.7574894568,78.622618764,976,15.499247505,3.4289894547,3.9558497135,8.7047457796,17.179464897,30.8,8.4,22.5,81.310858219,17.740261229,29.752066116,355.5,19.504310345,10.07424971,81.22964,76.85495,225.10309,5756.0,43.0,43.0,82.8,69.299547989,4.2719589264,15.0,4.6869702418,165.01085651,80.597414313,9.3,Yes,13.460998484,502.9,171.1
22105,Louisiana,Tangipahoa,76.422193629,8.3768828773,10.5,350.7,16.7,11.136644314,25.767804022,24.819329878,38.793420494,44256,68.179335266,30.084454742,0.4075563975,0.7154878978,0.0581145233,4.4182132426,63.13727858,977,19.711335568,4.0828493536,4.3430439879,10.802264872,20.43695746,38.5,6.7,33.8,71.064518526,19.716998172,40.64516129,875.3,42.768417169,11.665814836,36.72252,45.28404,219.62761,7728.0,35.0,38.0,70.6,51.949226729,5.6551398817,31.0,5.6263970197,870.3028654,95.123854983,8.9,Yes,18.214796087,474.9,193.4
22107,Louisiana,Tensas,69.19972578471497,7.636473050348833,17.6,262.4908230842007,25.9,16.891375296,18.51183033928003,38.564224266,42.16385354,27959,62.020725389,53.867822319,0.1950162514,0.1950162514,0.0,1.9718309859,42.621885157,978,33.205331281,5.70308678,5.3037903368,11.58392435,27.693687166,34.7,4.5,34.8,15.308453922,11.456555259,33.333333333,379.7,54.303278689,14.217207334,47.606706241979914,65.00542,130.01083,7206.0,30.0,27.0,84.0,32.580645161,8.402822322,55.1,5.4504854369,151.09000648,84.423807514,9.2,Yes,12.010443864,355.7,123.9
22109,Louisiana,Terrebonne,62.813529862,7.0040273157,11.9,214.8,14.3,12.290191948,31.832302713,18.24713463,37.95856422,47971,71.122781691,18.866763021,6.0498188891,1.1678532555,0.1204432311,5.1612154952,66.687186625,979,21.475966377,4.4496338726,4.2385353419,9.2705431755,21.861903037,39.2,7.0,30.5,77.213481137,19.28205684,49.056603774,667.7,42.240513953,15.890756216,37.09592,49.06945999999999,197.17003,5568.0,39.0,44.0,82.4,44.861771849,5.6940257314,24.7,5.2183359014,404.04040404,93.569527111,8.7,No,12.797804665,508.8,210.9
22111,Louisiana,Union,83.963056255,7.636473050348833,13.6,148.7,15.7,8.9165560623,18.51183033928003,27.289631844,35.517987045,40395,81.620875674,25.14288246,0.5405165921,0.270258296,0.0753178858,4.7849009791,68.813964822,980,20.154829638,4.1913951409,4.3424714142,10.926118626,19.3516367,36.2,7.1,30.3,40.090665024,15.878787083,17.857142857,507.2,43.458578542,12.877377123,13.341040000000001,13.29139,101.90067,6511.0,35.0,39.0,64.8,37.066246057,5.5865311031,28.9,6.1021076935,271.39172367,71.162981017,9.8,Yes,13.975337639,448.8,198.5
22113,Louisiana,Vermilion,55.749350918,6.1173083843,11.3,174.5,13.4,2.3665219611,16.09180095,17.544534277,36.019182353,50562,76.529625708,14.332512971,0.4273646401,2.3064387389,0.0149660769,3.5552747107,78.129572968,981,18.386130767,3.9175767641,4.5173265122,10.039869518,19.539211778,35.7,8.1,30.3,61.564854566,19.562766222,44.736842105,430.9,39.480558251,12.910519032,36.54182,26.606360000000002,33.25795,4480.0,38.0,39.0,93.5,41.427809625,5.9714978028,23.6,5.1414779251,387.05254886,70.882859388,9.4,Yes,13.994035329,509.3,173.7
22115,Louisiana,Vernon,68.434559453,7.8728461081,13.8,147.4,13.4,20.879428032,9.8620626175,22.876861846,37.077682007,45711,52.420524261,13.874541655,1.628356267,2.1487994322,0.5243859165,9.3620628475,69.881323187,982,18.581475929,3.9510758655,4.0536872762,8.1907940481,21.382560867,34.1,6.4,30.2,65.947567547,21.614170958,46.428571429,618.1,60.202295273,10.968242401,35.59493,55.19852,155.73867,8791.0,26.0,37.0,90.8,61.169367652,6.4638318671,23.8,4.1434851163,291.90559295,74.366521827,9.5,No,10.650224215,520.5,203.2
22117,Louisiana,Washington,100.4553978,11.105502272,17.5,445.2,18.2,4.7975237291,54.553024104,25.780473133,37.870407245,37792,71.514080493,30.373340767,0.3902815603,0.2637617138,0.0171552334,2.2237471319,65.573735338,983,23.650743841,4.6087161887,4.5329026951,11.933860532,22.796910738,36.5,7.0,37.1,40.890010176,16.332100271,36.842105263,569.3,44.615835205,13.11124363,43.187219999999996,27.87725,113.65342000000001,7138.0,35.0,40.0,81.570747617,40.943547668,5.7669651272,33.1,5.5461413923,677.87800362,112.05978821,9.1,Yes,16.444191991,504.7,221.9
22119,Louisiana,Webster,68.446269678,6.908462867,13.0,214.6,19.1,15.122244593,10.91437255,21.250371882,38.807958602,32522,70.026491737,33.93265275,0.556148103,0.4266341612,0.0253948905,1.947788105,61.887348266,984,21.28204735,4.4677071155,4.5639029572,12.852311161,22.161745137,38.5,5.9,34.4,50.066736234,15.544607063,28.571428571,674.6,48.98865895,11.701479129,67.99295,25.394890000000004,246.33044,7602.0,38.0,37.0,76.6,47.599231754,6.8666352815,29.1,4.8928870293,368.06815696,84.949030582,9.9,Yes,15.160164922,495.7,192.2
22121,Louisiana,West Baton Rouge,75.993920486,7.636473050348833,13.1,469.2,16.1,5.7557596469,15.473887814,21.091875068,39.556679873,64921,73.420941077,38.880639634,0.2436702836,0.5558728346,0.0571102227,3.3162002665,55.89567866,985,19.485206966,4.0198511225,4.3206009493,11.485148515,19.847005187,39.7,7.3,26.9,73.692618127,18.833457247,45.833333333,541.4,34.581581964,8.6702030364,23.26032,15.22939,45.68818,4752.0,40.0,45.0,74.3,55.201698514,4.6299781676,19.5,5.3779489222,350.68254314,81.755864411,9.0,No,14.978213508,549.6,207.0
22123,Louisiana,West Carroll,69.19972578471497,7.636473050348833,15.4,85.2,17.9,3.0671266832,29.950880556,37.755320354,35.722112589,37759,74.246771879,15.636098716,0.7740642929,0.2914124397,0.0182132775,3.6881886896,78.89991804,986,20.920119535,4.3166165082,4.4846781091,10.480349345,20.874618718,41.8,7.2,29.8,35.582557739,17.054187124,22.222222222,460.5,45.284586622,13.759555247,35.99064,18.21328,36.42655,13857.0,36.0,19.0,93.3,33.273251622,9.80343369,30.4,4.9913929923,401.90795866,95.782042641,9.6,No,6.6356228172,474.5,199.0
22125,Louisiana,West Feliciana,69.19972578471497,7.636473050348833,12.6,1049.6,15.6,19.562030729,18.51183033928003,12.056684968,39.311585203,56584,73.54953129,44.512353706,0.1690507152,0.2925877763,0.0390117035,1.599479844,52.626788036,987,21.110306581,4.115551959,3.9845666219,10.093896714,22.187828064,31.8,6.1,26.4,14.9952,17.490678729,25.0,390.0,28.17476521,8.6988483215,65.17205,52.0156,130.03901,3952.0,36.0,45.0,90.9,50.684224116,4.2026266417,20.2,5.2599673483,260.62027626,74.065411453,9.0,No,14.578005115,492.6,167.5
22127,Louisiana,Winn,111.78537209,7.636473050348833,14.7,505.2,19.0,12.544435074,18.51183033928003,19.438046088,38.280861289,39474,65.180230398,30.459087415,0.838515827,0.2655300119,0.0209628957,2.1661658864,64.873174481,988,23.109512517,4.7664845589,4.5793997714,11.680672269,23.25864189,38.0,6.2,30.4,80.030039835,17.443618142,20.0,610.9,50.0,12.129692174,48.692260000000005,34.938159999999996,34.938159999999996,10011.0,30.0,42.0,85.1,35.128071093,6.4637280095,31.5,6.0627045126,484.7359736,70.044361429,9.4,Yes,9.9728014506,492.9,221.4
47001,Tennessee,Anderson,67.424539396,8.1536510237,11.5,141.1,13.4,9.3591868034,45.625641611,15.292800489,35.819313299,48679,67.448718789,3.9629148799,0.451106128,1.5749373828,0.0537655559,2.8692447906,89.24951152,990,19.097631269,4.6665070023,4.6854112762,8.7614926988,20.712384916,32.1,7.5,28.4,66.260698266,13.73647771,30.0,347.2,36.618942731,9.2024539877,60.577329999999996,72.12453000000001,90.48349999999999,4867.0,49.0,54.0,92.083818393,58.322924946,3.9005120702,21.9,4.8571213641,400.72801584,106.59293109,10.3,No,13.49232277,474.3,180.6
47003,Tennessee,Bedford,69.326917195,8.2625659858,12.3,120.6,12.3,6.622556059,13.306813088,20.527338125,36.252517716,50904,68.185015828,7.4776066671,1.091090467,1.0806991292,0.1724962072,12.099673712,77.249205063,991,21.541615975,4.8076077198,4.722759894,8.746826679,21.397060975,32.7,7.9,32.5,51.134093835,14.593471461,51.063829787,324.3,42.637862422,12.993569778,37.90751,24.93921,68.58283,6034.0,42.0,45.0,90.893169877,41.381872214,3.9145041141,22.9,3.9172793246,425.26432469,86.268443598,10.5,Yes,15.281100478,455.5,182.7
47005,Tennessee,Benton,78.833267639,7.636473050348833,14.2,93.9,15.2,6.5641570657,35.321739492,33.523002955,37.09225282,36034,75.691020469,2.3020142625,0.5442261979,0.6067809333,0.0125109471,2.3458025773,92.900037533,992,21.204563245,5.2434288426,5.1228743611,8.1468218442,22.664480716,34.6,7.4,31.6,48.30493056,12.204854253,40.740740741,347.2,49.92,11.811803549,18.73361,18.76642,37.53284,6528.0,32.0,47.0,95.78313253,44.272355348,5.3774560496,29.7,4.8943637008,151.52920803,161.36239511,10.0,No,16.064848931,532.9,233.9
